,Item Name,Date,Average Price,Total Trade Volume,High Price Trade Volume,Low Price Trade Volume,Average High Price,Average Low Price,,
369,Bat bones,2023-03-23 5:30,415,5,5,0,415,,,
370,Bat bones,2023-03-23 5:35,423,6,6,0,423,,,
371,Bat bones,2023-03-23 5:40,383,4,2,2,423,343,,
372,Bat bones,2023-03-23 5:45,424,7,7,0,424,,,
373,Bat bones,2023-03-23 5:50,400.8571429,7,5,2,424,343,,
374,Bat bones,2023-03-23 5:55,424,5,5,0,424,,,
375,Bat bones,2023-03-23 6:00,424,3,3,0,424,,,
376,Bat bones,2023-03-23 6:05,385,5,5,0,385,,,
377,Bat bones,2023-03-23 6:10,414.25,4,3,1,411,424,,
378,Bat bones,2023-03-23 6:15,415,9,8,1,424,343,,
379,Bat bones,2023-03-23 6:20,413.5,4,3,1,410,424,,
380,Bat bones,2023-03-23 6:25,424,1,1,0,424,,,
381,Bat bones,2023-03-23 6:30,424,3,3,0,424,,,
382,Bat bones,2023-03-23 6:35,424,7,7,0,424,,,
383,Bat bones,2023-03-23 6:40,362.2857143,21,5,16,424,343,,
384,Bat bones,2023-03-23 6:45,416,5,5,0,416,,,
385,Bat bones,2023-03-23 6:50,400.9310345,29,28,1,403,343,,
386,Bat bones,2023-03-23 6:55,381.4,25,16,9,403,343,,
387,Bat bones,2023-03-23 7:00,403,11,11,0,403,,,
388,Bat bones,2023-03-23 7:05,403,2,2,0,403,,,
389,Bat bones,2023-03-23 7:10,403,3,3,0,403,,,
390,Bat bones,2023-03-23 7:15,403,8,8,0,403,,,
391,Bat bones,2023-03-23 7:20,424,5,5,0,424,,,
392,Bat bones,2023-03-23 7:25,424,3,3,0,424,,,
393,Bat bones,2023-03-23 7:30,405,9,9,0,405,,,
394,Bat bones,2023-03-23 7:35,403,7,7,0,403,,,
395,Bat bones,2023-03-23 7:40,403,2,2,0,403,,,
396,Bat bones,2023-03-23 7:45,403,6,6,0,403,,,
397,Bat bones,2023-03-23 7:50,403,2,2,0,403,,,
398,Bat bones,2023-03-23 7:55,356.8461538,13,3,10,403,343,,
399,Bat bones,2023-03-23 8:00,378.2,10,8,2,387,343,,
400,Bat bones,2023-03-23 8:05,375.5,6,5,1,382,343,,
401,Bat bones,2023-03-23 8:10,382,2,2,0,382,,,
402,Bat bones,2023-03-23 8:15,382,5,5,0,382,,,
403,Bat bones,2023-03-23 8:20,382,2,2,0,382,,,
404,Bat bones,2023-03-23 8:25,382,12,12,0,382,,,
405,Bat bones,2023-03-23 8:30,382.2,5,4,1,392,343,,
406,Bat bones,2023-03-23 8:35,403,5,5,0,403,,,
407,Bat bones,2023-03-23 8:40,403,1,1,0,403,,,
408,Bat bones,2023-03-23 8:45,395,5,5,0,395,,,
409,Bat bones,2023-03-23 8:50,381,7,7,0,381,,,
410,Bat bones,2023-03-23 8:55,403,1,1,0,403,,,
411,Bat bones,2023-03-23 9:00,403,2,2,0,403,,,
412,Bat bones,2023-03-23 9:05,403,3,3,0,403,,,
413,Bat bones,2023-03-23 9:10,343,3,0,3,,343,,
414,Bat bones,2023-03-23 9:15,403,9,9,0,403,,,
415,Bat bones,2023-03-23 9:20,403,20,20,0,403,,,
416,Bat bones,2023-03-23 9:25,403,4,4,0,403,,,
417,Bat bones,2023-03-23 9:30,403,8,8,0,403,,,
418,Bat bones,2023-03-23 9:35,403,4,4,0,403,,,
419,Bat bones,2023-03-23 9:40,364,1,1,0,364,,,
420,Bat bones,2023-03-23 9:45,399,9,9,0,399,,,
421,Bat bones,2023-03-23 9:50,403,5,5,0,403,,,
422,Bat bones,2023-03-23 9:55,403,12,12,0,403,,,
423,Bat bones,2023-03-23 10:00,388,8,6,2,403,343,,
424,Bat bones,2023-03-23 10:05,403,12,12,0,403,,,
425,Bat bones,2023-03-23 10:10,363,15,5,10,403,343,,
426,Bat bones,2023-03-23 10:15,403,4,4,0,403,,,
427,Bat bones,2023-03-23 10:20,403,9,9,0,403,,,
428,Bat bones,2023-03-23 10:25,403,10,10,0,403,,,
429,Bat bones,2023-03-23 10:30,403,4,4,0,403,,,
430,Bat bones,2023-03-23 10:35,403,3,3,0,403,,,
431,Bat bones,2023-03-23 10:40,393,6,5,1,403,343,,
432,Bat bones,2023-03-23 10:45,423,32,32,0,423,,,
433,Bat bones,2023-03-23 10:50,424,2,1,1,424,424,,
434,Bat bones,2023-03-23 10:55,343,5,0,5,,343,,
435,Bat bones,2023-03-23 11:00,410.3333333,3,2,1,444,343,,
436,Bat bones,2023-03-23 11:05,444,4,4,0,444,,,
437,Bat bones,2023-03-23 11:10,444,3,3,0,444,,,
438,Bat bones,2023-03-23 11:15,364,8,8,0,364,,,
439,Bat bones,2023-03-23 11:20,357,3,2,1,364,343,,
440,Bat bones,2023-03-23 11:25,364,7,7,0,364,,,
441,Bat bones,2023-03-23 11:30,364,2,2,0,364,,,
442,Bat bones,2023-03-23 11:35,364,4,4,0,364,,,
443,Bat bones,2023-03-23 11:40,364,13,13,0,364,,,
444,Bat bones,2023-03-23 11:45,364,7,7,0,364,,,
445,Bat bones,2023-03-23 11:50,364,3,3,0,364,,,
446,Bat bones,2023-03-23 11:55,364,7,7,0,364,,,
447,Bat bones,2023-03-23 12:00,343.65625,64,2,62,364,343,,
448,Bat bones,2023-03-23 12:05,364,3,3,0,364,,,
449,Bat bones,2023-03-23 12:10,367,264,264,0,367,,,
450,Bat bones,2023-03-23 12:15,429,4,4,0,429,,,
451,Bat bones,2023-03-23 12:20,444,1,1,0,444,,,
452,Bat bones,2023-03-23 12:25,427.6,5,3,2,430,424,,
453,Bat bones,2023-03-23 12:30,444,1,1,0,444,,,
454,Bat bones,2023-03-23 12:35,373.375,8,3,5,424,343,,
455,Bat bones,2023-03-23 12:40,424,2,2,0,424,,,
456,Bat bones,2023-03-23 12:45,424,3,2,1,424,424,,
457,Bat bones,2023-03-23 12:50,424,5,4,1,424,424,,
458,Bat bones,2023-03-23 12:55,444,1,1,0,444,,,
459,Bat bones,2023-03-23 13:00,444,3,3,0,444,,,
460,Bat bones,2023-03-23 13:05,444,3,3,0,444,,,
461,Bat bones,2023-03-23 13:10,444,2,2,0,444,,,
462,Bat bones,2023-03-23 13:15,444,5,5,0,444,,,
463,Bat bones,2023-03-23 13:20,444,4,4,0,444,,,
464,Bat bones,2023-03-23 13:25,444,2,2,0,444,,,
465,Bat bones,2023-03-23 13:30,439,4,3,1,444,424,,
466,Bat bones,2023-03-23 13:35,444,2,2,0,444,,,
467,Bat bones,2023-03-23 13:40,444,2,2,0,444,,,
468,Bat bones,2023-03-23 13:45,444,3,3,0,444,,,
469,Bat bones,2023-03-23 13:50,345.5714286,7,6,1,346,343,,
470,Bat bones,2023-03-23 13:55,444,2,2,0,444,,,
471,Bat bones,2023-03-23 14:00,444,6,6,0,444,,,
472,Bat bones,2023-03-23 14:05,444,4,4,0,444,,,
473,Bat bones,2023-03-23 14:10,444,4,4,0,444,,,
474,Bat bones,2023-03-23 14:15,444,1,1,0,444,,,
475,Bat bones,2023-03-23 14:20,403,2,2,0,403,,,
476,Bat bones,2023-03-23 14:25,444,10,10,0,444,,,
477,Bat bones,2023-03-23 14:30,444,5,5,0,444,,,
478,Bat bones,2023-03-23 14:35,444,1,1,0,444,,,
479,Bat bones,2023-03-23 14:40,444,2,2,0,444,,,
480,Bat bones,2023-03-23 14:45,444,8,8,0,444,,,
481,Bat bones,2023-03-23 14:50,444,2,2,0,444,,,
482,Bat bones,2023-03-23 14:55,441.7045455,44,43,1,444,343,,
483,Bat bones,2023-03-23 15:00,444,10,10,0,444,,,
484,Bat bones,2023-03-23 15:05,444,2,2,0,444,,,
485,Bat bones,2023-03-23 15:10,444,2,2,0,444,,,
486,Bat bones,2023-03-23 15:15,444,3,3,0,444,,,
487,Bat bones,2023-03-23 15:20,444,24,24,0,444,,,
488,Bat bones,2023-03-23 15:25,383,3,2,1,403,343,,
489,Bat bones,2023-03-23 15:30,375.3076923,13,7,6,403,343,,
490,Bat bones,2023-03-23 15:35,384,6,6,0,384,,,
491,Bat bones,2023-03-23 15:40,403,1,1,0,403,,,
492,Bat bones,2023-03-23 15:45,403,3,3,0,403,,,
493,Bat bones,2023-03-23 15:50,403,1,1,0,403,,,
494,Bat bones,2023-03-23 15:55,424,2,2,0,424,,,
495,Bat bones,2023-03-23 16:00,424,1,0,1,,424,,
496,Bat bones,2023-03-23 16:05,424,1,0,1,,424,,
497,Bat bones,2023-03-23 16:10,424,2,2,0,424,,,
498,Bat bones,2023-03-23 16:15,444,1,1,0,444,,,
499,Bat bones,2023-03-23 16:20,444,6,6,0,444,,,
500,Bat bones,2023-03-23 16:25,444,2,2,0,444,,,
501,Bat bones,2023-03-23 16:30,444,2,2,0,444,,,
502,Bat bones,2023-03-23 16:35,444,2,2,0,444,,,
503,Bat bones,2023-03-23 16:40,424,6,6,0,424,,,
504,Bat bones,2023-03-23 16:45,343,1,0,1,,343,,
505,Bat bones,2023-03-23 16:50,424,3,3,0,424,,,
506,Bat bones,2023-03-23 16:55,424,1,1,0,424,,,
507,Bat bones,2023-03-23 17:00,403.75,4,3,1,424,343,,
508,Bat bones,2023-03-23 17:05,424,4,4,0,424,,,
509,Bat bones,2023-03-23 17:10,403,2,2,0,403,,,
510,Bat bones,2023-03-23 17:15,358,11,0,11,,358,,
511,Bat bones,2023-03-23 17:20,402,7,7,0,402,,,
512,Bat bones,2023-03-23 17:25,424,4,4,0,424,,,
513,Bat bones,2023-03-23 17:30,444,1,1,0,444,,,
514,Bat bones,2023-03-23 17:35,417,3,3,0,417,,,
515,Bat bones,2023-03-23 17:40,444,3,3,0,444,,,
516,Bat bones,2023-03-23 17:45,444,1,1,0,444,,,
517,Bat bones,2023-03-23 17:50,444,5,5,0,444,,,
518,Bat bones,2023-03-23 17:55,444,1,1,0,444,,,
519,Bat bones,2023-03-23 18:00,444,2,2,0,444,,,
520,Bat bones,2023-03-23 18:05,444,2,2,0,444,,,
521,Bat bones,2023-03-23 18:10,424,4,4,0,424,,,
522,Bat bones,2023-03-23 18:15,444,1,1,0,444,,,
523,Bat bones,2023-03-23 18:20,444,1,1,0,444,,,
524,Bat bones,2023-03-23 18:25,444,3,3,0,444,,,
525,Bat bones,2023-03-23 18:30,395,4,4,0,395,,,
526,Bat bones,2023-03-23 18:35,444,1,1,0,444,,,
527,Bat bones,2023-03-23 18:40,444,1,1,0,444,,,
528,Bat bones,2023-03-23 18:45,403,1,1,0,403,,,
529,Bat bones,2023-03-23 18:50,444,1,1,0,444,,,
530,Bat bones,2023-03-23 18:55,410.3333333,3,2,1,444,343,,
531,Bat bones,2023-03-23 19:00,431,3,3,0,431,,,
532,Bat bones,2023-03-23 19:05,444,5,5,0,444,,,
533,Bat bones,2023-03-23 19:10,444,5,5,0,444,,,
534,Bat bones,2023-03-23 19:15,444,1,1,0,444,,,
535,Bat bones,2023-03-23 19:20,444,6,6,0,444,,,
536,Bat bones,2023-03-23 19:25,444,2,2,0,444,,,
537,Bat bones,2023-03-23 19:30,444,2,2,0,444,,,
538,Bat bones,2023-03-23 19:35,424,2,1,1,424,424,,
539,Bat bones,2023-03-23 19:40,444,1,1,0,444,,,
540,Bat bones,2023-03-23 19:45,444,2,2,0,444,,,
541,Bat bones,2023-03-23 19:50,444,3,3,0,444,,,
542,Bat bones,2023-03-23 19:55,444,1,1,0,444,,,
543,Bat bones,2023-03-23 20:00,444,2,2,0,444,,,
544,Bat bones,2023-03-23 20:05,444,3,3,0,444,,,
545,Bat bones,2023-03-23 20:10,393.5,2,1,1,444,343,,
546,Bat bones,2023-03-23 20:15,444,3,3,0,444,,,
547,Bat bones,2023-03-23 20:20,444,3,3,0,444,,,
548,Bat bones,2023-03-23 20:25,444,2,2,0,444,,,
549,Bat bones,2023-03-23 20:30,391,1,1,0,391,,,
550,Bat bones,2023-03-23 20:35,410.3333333,3,2,1,444,343,,
551,Bat bones,2023-03-23 20:40,444,1,1,0,444,,,
552,Bat bones,2023-03-23 20:45,424,6,6,0,424,,,
553,Bat bones,2023-03-23 20:50,437,3,3,0,437,,,
554,Bat bones,2023-03-23 20:55,424,4,4,0,424,,,
555,Bat bones,2023-03-23 21:00,403,1,1,0,403,,,
556,Bat bones,2023-03-23 21:05,364,2,2,0,364,,,
557,Bat bones,2023-03-23 21:10,424,2,2,0,424,,,
558,Bat bones,2023-03-23 21:15,424,1,1,0,424,,,
559,Bat bones,2023-03-23 21:20,373,2,1,1,403,343,,
560,Bat bones,2023-03-23 21:25,371,3,3,0,371,,,
561,Bat bones,2023-03-23 21:30,399,2,2,0,399,,,
562,Bat bones,2023-03-23 21:35,399,3,3,0,399,,,
563,Bat bones,2023-03-23 21:40,399,4,4,0,399,,,
564,Bat bones,2023-03-23 21:45,346,2,2,0,346,,,
565,Bat bones,2023-03-23 21:50,346,4,4,0,346,,,
566,Bat bones,2023-03-23 21:55,399,2,2,0,399,,,
567,Bat bones,2023-03-23 22:00,399,3,3,0,399,,,
568,Bat bones,2023-03-23 22:05,399,7,7,0,399,,,
569,Bat bones,2023-03-23 22:10,399,4,4,0,399,,,
570,Bat bones,2023-03-23 22:15,399,1,1,0,399,,,
571,Bat bones,2023-03-23 22:20,376.6,5,3,2,399,343,,
572,Bat bones,2023-03-23 22:25,383,2,2,0,383,,,
573,Bat bones,2023-03-23 22:30,383,4,4,0,383,,,
574,Bat bones,2023-03-23 22:35,383,9,9,0,383,,,
575,Bat bones,2023-03-23 22:40,394,6,6,0,394,,,
576,Bat bones,2023-03-23 22:45,399,6,6,0,399,,,
577,Bat bones,2023-03-23 22:50,399,2,2,0,399,,,
578,Bat bones,2023-03-23 22:55,347.6666667,12,1,11,399,343,,
579,Bat bones,2023-03-23 23:00,399,2,2,0,399,,,
580,Bat bones,2023-03-23 23:05,380.3333333,3,2,1,399,343,,
581,Bat bones,2023-03-23 23:10,371,2,1,1,399,343,,
582,Bat bones,2023-03-23 23:15,393,5,5,0,393,,,
583,Bat bones,2023-03-23 23:20,374.1111111,9,5,4,399,343,,
584,Bat bones,2023-03-23 23:25,399,203,203,0,399,,,
585,Bat bones,2023-03-23 23:30,399,6,6,0,399,,,
586,Bat bones,2023-03-23 23:35,399,2,2,0,399,,,
587,Bat bones,2023-03-23 23:40,380.3333333,6,4,2,399,343,,
588,Bat bones,2023-03-23 23:45,399,3,3,0,399,,,
589,Bat bones,2023-03-23 23:50,348.6,20,2,18,399,343,,
590,Bat bones,2023-03-23 23:55,399,3,3,0,399,,,
591,Bat bones,2023-03-24 0:00,363,2,2,0,363,,,
592,Bat bones,2023-03-24 0:05,363,4,4,0,363,,,
593,Bat bones,2023-03-24 0:10,399,2,2,0,399,,,
594,Bat bones,2023-03-24 0:15,391,7,6,1,399,343,,
595,Bat bones,2023-03-24 0:20,378,5,5,0,378,,,
596,Bat bones,2023-03-24 0:25,399,2,2,0,399,,,
597,Bat bones,2023-03-24 0:30,348.6,20,2,18,399,343,,
598,Bat bones,2023-03-24 0:35,399,3,3,0,399,,,
599,Bat bones,2023-03-24 0:40,399,2,2,0,399,,,
600,Bat bones,2023-03-24 0:45,399,1,1,0,399,,,
601,Bat bones,2023-03-24 0:50,399,5,5,0,399,,,
602,Bat bones,2023-03-24 0:55,399,2,2,0,399,,,
603,Bat bones,2023-03-24 1:00,399,4,4,0,399,,,
604,Bat bones,2023-03-24 1:05,399,2,2,0,399,,,
605,Bat bones,2023-03-24 1:10,357.9333333,15,4,11,399,343,,
606,Bat bones,2023-03-24 1:15,399,1,1,0,399,,,
607,Bat bones,2023-03-24 1:20,379,5,5,0,379,,,
608,Bat bones,2023-03-24 1:25,371,10,5,5,399,343,,
609,Bat bones,2023-03-24 1:30,385,10,10,0,385,,,
610,Bat bones,2023-03-24 1:35,375,5,4,1,383,343,,
611,Bat bones,2023-03-24 1:40,387,4,4,0,387,,,
612,Bat bones,2023-03-24 1:45,399,1,1,0,399,,,
613,Bat bones,2023-03-24 1:50,399,5,5,0,399,,,
614,Bat bones,2023-03-24 1:55,399,2,2,0,399,,,
615,Bat bones,2023-03-24 2:00,399,2,2,0,399,,,
616,Bat bones,2023-03-24 2:05,399,4,4,0,399,,,
617,Bat bones,2023-03-24 2:10,380.3333333,6,4,2,399,343,,
618,Bat bones,2023-03-24 2:15,364,4,4,0,364,,,
619,Bat bones,2023-03-24 2:20,399,2,2,0,399,,,
620,Bat bones,2023-03-24 2:25,399,3,3,0,399,,,
621,Bat bones,2023-03-24 2:30,399,3,3,0,399,,,
622,Bat bones,2023-03-24 2:35,399,4,4,0,399,,,
623,Bat bones,2023-03-24 2:40,356.3333333,3,1,2,383,343,,
624,Bat bones,2023-03-24 2:45,385,4,3,1,399,343,,
625,Bat bones,2023-03-24 2:50,357.5,8,6,2,349,383,,
626,Bat bones,2023-03-24 2:55,349,10,10,0,349,,,
627,Bat bones,2023-03-24 3:00,349,6,6,0,349,,,
628,Bat bones,2023-03-24 3:05,359,7,7,0,359,,,
629,Bat bones,2023-03-24 3:10,383,9,9,0,383,,,
630,Bat bones,2023-03-24 3:15,383,3,3,0,383,,,
631,Bat bones,2023-03-24 3:20,383,3,3,0,383,,,
632,Bat bones,2023-03-24 3:25,383,2,2,0,383,,,
633,Bat bones,2023-03-24 3:30,383,1,1,0,383,,,
634,Bat bones,2023-03-24 3:35,374,2,2,0,374,,,
635,Bat bones,2023-03-24 3:40,374,9,9,0,374,,,
636,Bat bones,2023-03-24 3:45,399,1,1,0,399,,,
637,Bat bones,2023-03-24 3:50,386.4444444,18,17,1,389,343,,
638,Bat bones,2023-03-24 3:55,356,4,4,0,356,,,
639,Bat bones,2023-03-24 4:00,365,13,13,0,365,,,
640,Bat bones,2023-03-24 4:05,382,3,3,0,382,,,
641,Bat bones,2023-03-24 4:10,398,6,6,0,398,,,
642,Bat bones,2023-03-24 4:15,354.5555556,9,8,1,356,343,,
643,Bat bones,2023-03-24 4:20,378,4,4,0,378,,,
644,Bat bones,2023-03-24 4:25,397,3,3,0,397,,,
645,Bat bones,2023-03-24 4:30,393,3,3,0,393,,,
646,Bat bones,2023-03-24 4:35,393,9,9,0,393,,,
647,Bat bones,2023-03-24 4:40,384.6666667,6,5,1,393,343,,
648,Bat bones,2023-03-24 4:45,397,7,7,0,397,,,
649,Bat bones,2023-03-24 4:50,352.3333333,24,4,20,399,343,,
650,Bat bones,2023-03-24 4:55,399,2,2,0,399,,,
651,Bat bones,2023-03-24 5:00,380.3333333,3,2,1,399,343,,
652,Bat bones,2023-03-24 5:05,356,3,3,0,356,,,
653,Bat bones,2023-03-24 5:10,356,13,13,0,356,,,
654,Bat bones,2023-03-24 5:15,394,29,29,0,394,,,
655,Bat bones,2023-03-24 5:20,360.2,15,6,9,386,343,,
656,Bat bones,2023-03-24 5:25,387.8,5,4,1,399,343,,
657,Bat bones,2023-03-24 5:30,367,4,4,0,367,,,
658,Bat bones,2023-03-24 5:35,356,8,8,0,356,,,
659,Bat bones,2023-03-24 5:40,356,3,3,0,356,,,
660,Bat bones,2023-03-24 5:45,348.7777778,9,4,5,356,343,,
661,Bat bones,2023-03-24 5:50,399,1,1,0,399,,,
662,Bat bones,2023-03-24 5:55,380,4,4,0,380,,,
663,Bat bones,2023-03-24 6:00,374,5,5,0,374,,,
664,Bat bones,2023-03-24 6:05,374,7,7,0,374,,,
665,Bat bones,2023-03-24 6:10,363.6666667,3,2,1,374,343,,
666,Bat bones,2023-03-24 6:15,374,3,3,0,374,,,
667,Bat bones,2023-03-24 6:20,361.6,5,3,2,374,343,,
668,Bat bones,2023-03-24 6:25,380,6,6,0,380,,,
669,Bat bones,2023-03-24 6:30,378,4,4,0,378,,,
670,Bat bones,2023-03-24 6:35,396,4,4,0,396,,,
671,Bat bones,2023-03-24 6:40,399,7,7,0,399,,,
672,Bat bones,2023-03-24 6:45,399,1,1,0,399,,,
673,Bat bones,2023-03-24 6:50,399,1,1,0,399,,,
674,Bat bones,2023-03-24 6:55,370.2,5,4,1,377,343,,
675,Bat bones,2023-03-24 7:00,399,3,3,0,399,,,
676,Bat bones,2023-03-24 7:05,355.4444444,18,4,14,399,343,,
677,Bat bones,2023-03-24 7:10,399,2,2,0,399,,,
678,Bat bones,2023-03-24 7:15,399,6,6,0,399,,,
679,Bat bones,2023-03-24 7:20,399,1,1,0,399,,,
680,Bat bones,2023-03-24 7:25,399,6,6,0,399,,,
681,Bat bones,2023-03-24 7:30,399,4,4,0,399,,,
682,Bat bones,2023-03-24 7:35,399,1,1,0,399,,,
683,Bat bones,2023-03-24 7:40,358.5555556,9,4,5,378,343,,
684,Bat bones,2023-03-24 7:45,399,4,4,0,399,,,
685,Bat bones,2023-03-24 7:50,398,4,4,0,398,,,
686,Bat bones,2023-03-24 7:55,399,1,1,0,399,,,
687,Bat bones,2023-03-24 8:00,399,3,3,0,399,,,
688,Bat bones,2023-03-24 8:05,399,2,2,0,399,,,
689,Bat bones,2023-03-24 8:10,399,3,3,0,399,,,
690,Bat bones,2023-03-24 8:15,399,2,2,0,399,,,
691,Bat bones,2023-03-24 8:20,399,1,1,0,399,,,
692,Bat bones,2023-03-24 8:25,393,4,4,0,393,,,
693,Bat bones,2023-03-24 8:30,399,1,1,0,399,,,
694,Bat bones,2023-03-24 8:35,399,3,3,0,399,,,
695,Bat bones,2023-03-24 8:40,399,5,5,0,399,,,
696,Bat bones,2023-03-24 8:45,396,2,2,0,396,,,
697,Bat bones,2023-03-24 8:50,399,2,2,0,399,,,
698,Bat bones,2023-03-24 8:55,399,29,29,0,399,,,
699,Bat bones,2023-03-24 9:00,396,6,6,0,396,,,
700,Bat bones,2023-03-24 9:05,396,5,5,0,396,,,
701,Bat bones,2023-03-24 9:10,396,1,1,0,396,,,
702,Bat bones,2023-03-24 9:15,348.047619,21,2,19,396,343,,
703,Bat bones,2023-03-24 9:20,388,5,5,0,388,,,
704,Bat bones,2023-03-24 9:25,397,3,3,0,397,,,
705,Bat bones,2023-03-24 9:30,399,1,1,0,399,,,
706,Bat bones,2023-03-24 9:35,399,2,2,0,399,,,
707,Bat bones,2023-03-24 9:40,343,1,0,1,,343,,
708,Bat bones,2023-03-24 9:45,388,6,5,1,397,343,,
709,Bat bones,2023-03-24 9:50,345.24,25,1,24,399,343,,
710,Bat bones,2023-03-24 9:55,399,1,1,0,399,,,
711,Bat bones,2023-03-24 10:00,399,104,104,0,399,,,
712,Bat bones,2023-03-24 10:05,399,3,3,0,399,,,
713,Bat bones,2023-03-24 10:10,399,3,3,0,399,,,
714,Bat bones,2023-03-24 10:15,349.8823529,17,3,14,382,343,,
715,Bat bones,2023-03-24 10:20,399,1,1,0,399,,,
716,Bat bones,2023-03-24 10:25,393,2,2,0,393,,,
717,Bat bones,2023-03-24 10:30,393,3,3,0,393,,,
718,Bat bones,2023-03-24 10:35,399,1,1,0,399,,,
719,Bat bones,2023-03-24 10:40,399,2,2,0,399,,,
720,Bat bones,2023-03-24 10:45,399,1,1,0,399,,,
721,Bat bones,2023-03-24 10:50,399,4,4,0,399,,,
722,Bat bones,2023-03-24 10:55,399,3,3,0,399,,,
723,Bat bones,2023-03-24 11:00,399,2,2,0,399,,,
724,Bat bones,2023-03-24 11:05,345.6666667,21,1,20,399,343,,
725,Bat bones,2023-03-24 11:10,399,1,1,0,399,,,
726,Bat bones,2023-03-24 11:15,399,1,1,0,399,,,
727,Bat bones,2023-03-24 11:20,399,2,2,0,399,,,
728,Bat bones,2023-03-24 11:25,399,2,2,0,399,,,
729,Bat bones,2023-03-24 11:30,399,3,3,0,399,,,
730,Big bones,2023-03-23 5:10,222.4725983,1551,560,991,218,225,,
731,Big bones,2023-03-23 5:15,219.9016253,3507,1788,1719,215,225,,
732,Big bones,2023-03-23 5:20,225,476,25,451,225,225,,
733,Big bones,2023-03-23 5:25,225,1543,256,1287,225,225,,
734,Big bones,2023-03-23 5:30,225,1595,4,1591,225,225,,
735,Big bones,2023-03-23 5:35,225,1891,140,1751,225,225,,
736,Big bones,2023-03-23 5:40,225,1220,453,767,225,225,,
737,Big bones,2023-03-23 5:45,217.7705184,5556,425,5131,215,218,,
738,Big bones,2023-03-23 5:50,218.5392354,2485,1880,605,220,214,,
739,Big bones,2023-03-23 5:55,229.6858148,1706,1170,536,230,229,,
740,Big bones,2023-03-23 6:00,228,1184,438,746,228,228,,
741,Big bones,2023-03-23 6:05,224.7459954,3933,3600,333,225,222,,
742,Big bones,2023-03-23 6:10,224.7144582,5796,4141,1655,225,224,,
743,Big bones,2023-03-23 6:15,223.2896679,1084,466,618,225,222,,
744,Big bones,2023-03-23 6:20,223.3669355,496,91,405,225,223,,
745,Big bones,2023-03-23 6:25,224.4324943,2185,945,1240,225,224,,
746,Big bones,2023-03-23 6:30,223.4911894,3178,1561,1617,224,223,,
747,Big bones,2023-03-23 6:35,224,2265,1700,565,224,224,,
748,Big bones,2023-03-23 6:40,214.7123894,904,644,260,215,214,,
749,Big bones,2023-03-23 6:45,217.9836066,732,729,3,218,214,,
750,Big bones,2023-03-23 6:50,216.5148515,505,355,150,218,213,,
751,Big bones,2023-03-23 6:55,224.4323982,5525,2389,3136,225,224,,
752,Big bones,2023-03-23 7:00,227.7349398,3984,352,3632,225,228,,
753,Big bones,2023-03-23 7:05,215.1252285,1094,465,629,218,213,,
754,Big bones,2023-03-23 7:10,213.1666667,252,21,231,215,213,,
755,Big bones,2023-03-23 7:15,224.3950339,1329,927,402,225,223,,
756,Big bones,2023-03-23 7:20,222.8149524,4307,3843,464,224,213,,
757,Big bones,2023-03-23 7:25,222.2328398,2972,2744,228,223,213,,
758,Big bones,2023-03-23 7:30,219.4890656,503,107,396,225,218,,
759,Big bones,2023-03-23 7:35,213.6970509,373,260,113,214,213,,
760,Big bones,2023-03-23 7:40,227.5527756,2558,1941,617,229,223,,
761,Big bones,2023-03-23 7:45,225,1706,1331,375,225,225,,
762,Big bones,2023-03-23 7:50,230.8362205,635,609,26,231,227,,
763,Big bones,2023-03-23 7:55,230.495935,492,307,185,232,228,,
764,Big bones,2023-03-23 8:00,227,711,0,711,,227,,
765,Big bones,2023-03-23 8:05,221,261,0,261,,221,,
766,Big bones,2023-03-23 8:10,221,241,0,241,,221,,
767,Big bones,2023-03-23 8:15,219.9626866,1072,397,675,225,217,,
768,Big bones,2023-03-23 8:20,213,186,4,182,213,213,,
769,Big bones,2023-03-23 8:25,217.8427877,617,249,368,225,213,,
770,Big bones,2023-03-23 8:30,224.3551989,2866,1018,1848,225,224,,
771,Big bones,2023-03-23 8:35,220.3684211,3439,1629,1810,223,218,,
772,Big bones,2023-03-23 8:40,223.618928,2388,2206,182,224,219,,
773,Big bones,2023-03-23 8:45,225.1195369,3455,2948,507,226,220,,
774,Big bones,2023-03-23 8:50,213,694,0,694,,213,,
775,Big bones,2023-03-23 8:55,222.6708464,1276,668,608,216,230,,
776,Big bones,2023-03-23 9:00,213.1428571,7,1,6,214,213,,
777,Big bones,2023-03-23 9:05,213,735,0,735,,213,,
778,Big bones,2023-03-23 9:10,213.2172043,930,202,728,214,213,,
779,Big bones,2023-03-23 9:15,213.1813492,2520,457,2063,214,213,,
780,Big bones,2023-03-23 9:20,221.6621803,743,495,248,225,215,,
781,Big bones,2023-03-23 9:25,218.7296417,1535,160,1375,225,218,,
782,Big bones,2023-03-23 9:30,222.8410795,667,187,480,225,222,,
783,Big bones,2023-03-23 9:35,225,668,108,560,225,225,,
784,Big bones,2023-03-23 9:40,225,423,100,323,225,225,,
785,Big bones,2023-03-23 9:45,225,2519,217,2302,225,225,,
786,Big bones,2023-03-23 9:50,223,621,0,621,,223,,
787,Big bones,2023-03-23 9:55,229,565,0,565,,229,,
788,Big bones,2023-03-23 10:00,229,542,0,542,,229,,
789,Big bones,2023-03-23 10:05,226,1369,0,1369,,226,,
